2024-01-26T06:11:05.718Z,127.0.0.1,-,GET,/,1.1,200,98043,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:17:33.307Z,127.0.0.1,-,GET,/,1.1,304,-,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:17:33.493Z,127.0.0.1,-,GET,/assets/ww%20side%20name%20logo.png_white@3x.png,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:17:33.496Z,127.0.0.1,-,GET,/css/Home.css,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:17:33.560Z,127.0.0.1,-,GET,/assets/Sliding1.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:17:33.632Z,127.0.0.1,-,GET,/assets/Sliding2.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:17:33.673Z,127.0.0.1,-,GET,/assets/Sliding3.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:17:33.722Z,127.0.0.1,-,GET,/assets/Sliding4.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:17:33.768Z,127.0.0.1,-,GET,/assets/moisturizer.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:17:33.799Z,127.0.0.1,-,GET,/assets/Product1.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:17:33.828Z,127.0.0.1,-,GET,/assets/Product2.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:17:33.886Z,127.0.0.1,-,GET,/assets/Product3.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:17:33.910Z,127.0.0.1,-,GET,/assets/re-1.jpeg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:17:33.945Z,127.0.0.1,-,GET,/assets/re-2.jpeg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:17:33.961Z,127.0.0.1,-,GET,/assets/re-3.jpeg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:17:33.977Z,127.0.0.1,-,GET,/assets/re-4.jpeg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:17:33.985Z,127.0.0.1,-,GET,/assets/newlogo.png,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:17:33.994Z,127.0.0.1,-,GET,/assets/blue-slider.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:17:34.018Z,127.0.0.1,-,GET,/assets/cleaner-desktop.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:17:34.069Z,127.0.0.1,-,GET,/assets/skin-tint-desktop.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:17:34.072Z,127.0.0.1,-,GET,/assets/beard-header.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:17:34.085Z,127.0.0.1,-,GET,/assets/banner%202.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:17:34.505Z,127.0.0.1,-,GET,/assets/new-promo-video.mp4,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:17:34.518Z,127.0.0.1,-,GET,/assets/perfume-final.mp4,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:17:34.527Z,127.0.0.1,-,GET,/assets/New_arrivals_HRS.mp4,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:17:34.529Z,127.0.0.1,-,GET,/assets/mobile-new-arrival.mp4,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:17:35.244Z,127.0.0.1,-,GET,/api/products,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:40:49.182Z,127.0.0.1,-,GET,/,1.1,200,98043,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:40:49.302Z,127.0.0.1,-,GET,/css/Home.css,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:40:49.467Z,127.0.0.1,-,GET,/assets/Sliding2.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:40:49.544Z,127.0.0.1,-,GET,/assets/ww%20side%20name%20logo.png_white@3x.png,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:40:49.579Z,127.0.0.1,-,GET,/assets/Sliding3.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:40:49.580Z,127.0.0.1,-,GET,/assets/Sliding1.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:40:49.662Z,127.0.0.1,-,GET,/assets/Sliding4.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:40:49.687Z,127.0.0.1,-,GET,/assets/cleaner-desktop.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:40:49.694Z,127.0.0.1,-,GET,/assets/blue-slider.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:40:49.776Z,127.0.0.1,-,GET,/assets/moisturizer.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:40:49.807Z,127.0.0.1,-,GET,/assets/Product3.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:40:49.831Z,127.0.0.1,-,GET,/assets/re-1.jpeg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:40:49.839Z,127.0.0.1,-,GET,/assets/re-2.jpeg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:40:49.927Z,127.0.0.1,-,GET,/assets/re-3.jpeg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:40:49.948Z,127.0.0.1,-,GET,/assets/re-4.jpeg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:40:49.960Z,127.0.0.1,-,GET,/assets/newlogo.png,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:40:49.982Z,127.0.0.1,-,GET,/assets/skin-tint-desktop.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:40:50.055Z,127.0.0.1,-,GET,/assets/Product2.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:40:50.062Z,127.0.0.1,-,GET,/assets/Product1.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:40:50.068Z,127.0.0.1,-,GET,/assets/banner%202.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:40:50.076Z,127.0.0.1,-,GET,/assets/new-promo-video.mp4,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:40:50.094Z,127.0.0.1,-,GET,/assets/perfume-final.mp4,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:40:50.189Z,127.0.0.1,-,GET,/assets/New_arrivals_HRS.mp4,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:40:50.196Z,127.0.0.1,-,GET,/assets/mobile-new-arrival.mp4,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:40:50.302Z,127.0.0.1,-,GET,/assets/beard-header.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:40:51.084Z,127.0.0.1,-,GET,/api/products,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:40:51.193Z,127.0.0.1,-,GET,/assets/whitewolf-icon.ico,1.1,200,9662,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:41:49.055Z,127.0.0.1,-,GET,/assets/new-promo-video.mp4,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:41:49.145Z,127.0.0.1,-,GET,/assets/perfume-final.mp4,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:41:50.516Z,127.0.0.1,-,GET,/assets/New_arrivals_HRS.mp4,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T07:38:41.210Z,127.0.0.1,-,GET,/,1.1,304,-,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T07:38:41.363Z,127.0.0.1,-,GET,/css/Home.css,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T07:38:41.503Z,127.0.0.1,-,GET,/assets/ww%20side%20name%20logo.png_white@3x.png,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T07:38:41.638Z,127.0.0.1,-,GET,/assets/Sliding2.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T07:38:41.758Z,127.0.0.1,-,GET,/assets/Sliding3.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T07:38:41.800Z,127.0.0.1,-,GET,/assets/Sliding1.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T07:38:41.887Z,127.0.0.1,-,GET,/assets/Sliding4.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T07:38:41.961Z,127.0.0.1,-,GET,/assets/cleaner-desktop.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T07:38:42.036Z,127.0.0.1,-,GET,/assets/Product1.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T07:38:42.058Z,127.0.0.1,-,GET,/assets/Product2.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T07:38:42.115Z,127.0.0.1,-,GET,/assets/Product3.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T07:38:42.199Z,127.0.0.1,-,GET,/assets/moisturizer.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T07:38:42.218Z,127.0.0.1,-,GET,/assets/re-3.jpeg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T07:38:42.219Z,127.0.0.1,-,GET,/assets/blue-slider.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T07:38:42.229Z,127.0.0.1,-,GET,/assets/re-4.jpeg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T07:38:42.307Z,127.0.0.1,-,GET,/assets/newlogo.png,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T07:38:42.348Z,127.0.0.1,-,GET,/assets/beard-header.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T07:38:42.352Z,127.0.0.1,-,GET,/assets/skin-tint-desktop.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T07:38:42.386Z,127.0.0.1,-,GET,/assets/banner%202.jpg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T07:38:42.457Z,127.0.0.1,-,GET,/assets/re-2.jpeg,1.1,304,-,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
